"url","id","parent","label_en","label_it","level"
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G32","G32","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.3","Other degenerative disorders of nervous system in diseases classified elsewhere","Altre malattie degenerative del sistema nervoso in malattie classificate altrove",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G35","G35","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.4","G35 Multiple sclerosis","Sclerosi multipla",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G37","G37","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.4","Other demyelinating diseases of central nervous system","Altre malattie demielinizzanti del sistema nervoso centrale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G40.1","G40.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5","Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures","Epilessia e sindromi epilettiche sintomatiche, definite per localizzazione (focale (i)) (parziale(i)), con crisi parziali semplici",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G44.1","G44.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5","Vascular headache, not elsewhere classified","Cefalea vasomotoria non classificata altrove",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G44.3","G44.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5","Chronic post-traumatic headache","Cefalea cronica post-traumatica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G47","G47","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5","Sleep disorders","Disturbi del sonno",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G54.0","G54.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Brachial plexus disorders","Disturbi del plesso brachiale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G54.1","G54.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Lumbosacral plexus disorders","Disturbi del plesso lombosacrale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G54.2","G54.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Cervical root disorders, not elsewhere classified","Disturbi delle radici cervicali non classificati altrove",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G54.8","G54.8","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Other nerve root and plexus disorders","Altri disturbi dei plessi e delle radici nervose",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G55.1","G55.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Nerve root and plexus compressions in intervertebral disc disorders","Compressioni delle radici nervose e dei plessi in disturbi dei dischi intervertebrali (M50-M51+)",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G55.2","G55.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Nerve root and plexus compressions in spondylosis","Compressioni delle radici nervose e dei plessi in spondilosi (M47.+)",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G56","G56","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Mononeuropathies of upper limb","Mononeuropatie dell'arto superiore",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G56.0","G56.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Carpal tunnel syndrome","Sindrome del tunnel carpale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G56.1","G56.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Other lesions of median nerve","Altre lesioni del nervo mediano",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G56.2","G56.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Lesion of ulnar nerve","Lesione del nervo ulnare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G56.3","G56.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Lesion of radial nerve","Lesione del nervo radiale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G57.5","G57.5","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6","Tarsal tunnel syndrome","Sindrome del tunnel tarsale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G62.2","G62.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.7","Polyneuropathy due to other toxic agents","Polineuropatia da altri agenti tossici",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G62.9","G62.9","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.7","Polyneuropathy, unspecified","Polineuropatia non specificata",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G63.2","G63.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.7","Diabetic polyneuropathy","Polineuropatia diabetica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G72","G72","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.8","Other myopathies","Altre miopatie",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G72.2","G72.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.8","Myopathy due to other toxic agents","Miopatia da altri agenti tossici",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/G92","G92","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VI.9","Toxic encephalopathy","Encefalopatia tossica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H10","H10","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1","Conjunctivitis","Congiuntivite",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H10.1","H10.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1","Acute atopic conjunctivitis","Congiuntivite atopica acuta",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H10.4","H10.4","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1","Chronic conjunctivitis","Congiuntivite cronica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H10.5","H10.5","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1","Blepharoconjunctivitis","Blefarocongiuntivite",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H11.3","H11.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1","Conjunctival haemorrhage","Emorragia congiuntivale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H16","H16","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.2","Keratitis","Cheratite",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H16.0","H16.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.2","Corneal ulcer","Ulcera corneale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H16.2","H16.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.2","Keratoconjunctivitis","Cheratocongiuntivite",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H18.9","H18.9","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.2","Disorder of cornea, unspecified","Disturbo della cornea non specificato",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H26.9","H26.9","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.3","Cataract, unspecified","Altra cataratta non specificata",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H35.9","H35.9","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.4","Retinal disorder, unspecified","Disturbo retinico non specificato",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H40","H40","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.5","Glaucoma","Glaucoma",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H43.3","H43.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.6","Other vitreous opacities","Altre opacità del corpo vitreo",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H46","H46","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.7","Optic neuritis","Neurite ottica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H53.2","H53.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.8","Diplopia","Diplopia",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H54","H54","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.8","Visual impairment including blindness (binocular or monocular)","Cecità e ipovisione",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H55","H55","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VII.9","Nystagmus and other irregular eye movements","Nistagmo ed altri movimenti irregolari degli occhi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H72","H72","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.1","Perforation of tympanic membrane","Perforazione della membrana timpanica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H80","H80","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2","Otosclerosis","Otosclerosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H81","H81","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2","Disorders of vestibular function","Disturbi della funzione vestibolare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H83.0","H83.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2","Labyrinthitis","Labirintite",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H83.3","H83.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2","Noise effects on inner ear","Effetti del rumore sull'orecchio interno - ipoacusia da rumore, trauma acustico",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H90","H90","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Conductive and sensorineural hearing loss","Sordità da difetto di trasmissione e/o neurosensoriale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H90.1","H90.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Conductive hearing loss, unilateral with unrestricted hearing on the contralateral side","Sordità monolaterale da difetto di trasmissione con mantenimento della funzione uditiva controlaterale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H90.3","H90.3","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Sensorineural hearing loss, bilateral","Sordità neurosensoriale bilaterale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H90.4","H90.4","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side","Sordità neurosensoriale monolaterale con mantenimento della finzione uditiva contro laterale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H90.6","H90.6","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Mixed conductive and sensorineural hearing loss, bilateral","Sordità bilaterale mista trasmissiva e neurosensoriale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H91.0","H91.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Ototoxic hearing loss","Perdita uditiva da ototossicità",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/H91.1","H91.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3","Presbycusis","Presbiacusia",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I10","I10","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1","Essential (primary) hypertension","Ipertensione essenziale (primitiva)",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I11","I11","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1","Hypertensive heart disease","Cardiopatia ipertensiva",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I12","I12","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1","Hypertensive renal disease","Malattia renale ipertensiva",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I12.9","I12.9","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1","Hypertensive renal disease without renal failure","Malattia renale ipertensiva senza insufficienza renale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I13","I13","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1","Hypertensive heart and renal disease","Malattia ipertensiva cardiaca e renale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I15","I15","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1","Secondary hypertension","Ipertensione secondaria",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I20","I20","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Angina pectoris","Angina pectoris",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I21","I21","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Acute myocardial infarction","Infarto miocardico acuto",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I22","I22","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Subsequent myocardial infarction","Infarto miocardico recidivante",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I24","I24","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Other acute ischaemic heart diseases","Altre cardiopatie ischemiche acute",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I25","I25","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Chronic ischaemic heart disease","Cardiopatia ischemica cronica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I25.1","I25.1","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Atherosclerotic heart disease","Cardiopatia aterosclerotica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I25.2","I25.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Old myocardial infarction","Infarto miocardico pregresso",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I25.5","I25.5","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2","Ischaemic cardiomyopathy","Cardiomiopatia ischemica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I26","I26","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.3","Pulmonary embolism","Embolia polmonare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I27","I27","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.3","Other pulmonary heart diseases","Altre forme di cuore polmonare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I30","I30","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Acute pericarditis","Pericardite acuta",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I31","I31","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Other diseases of pericardium","Altre malattie del pericardio",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I33","I33","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Acute and subacute endocarditis","Endocardite acuta e subacuta",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I34","I34","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Nonrheumatic mitral valve disorders","Disturbi non reumatici della valvola mitralica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I35","I35","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Nonrheumatic aortic valve disorders","Disturbi non reumatici della valvola aortica",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I36","I36","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Nonrheumatic tricuspid valve disorders","Disturbi non reumatici della (valvola) tricuspide",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I37","I37","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Pulmonary valve disorders","Disturbi della valvola polmonare",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I40","I40","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Acute myocarditis","Miocardite acuta",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I42","I42","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Cardiomyopathy","Cardiomiopatie",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I50","I50","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Heart failure","Insufficienza cardiaca",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I51.4","I51.4","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4","Myocarditis, unspecified","Miocardite non specificata",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I60","I60","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5","Subarachnoid haemorrhage","Emorragia subaracnoidea",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I61","I61","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5","Intracerebral haemorrhage","Emorragia intracerebrale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I63","I63","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5","Cerebral infarction","Infarto cerebrale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I64","I64","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5","Stroke, not specified as haemorrhage or infarction","Accidente cerebrovascolare, non specificato se da emorragia o da infarto",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I67.2","I67.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5","Cerebral atherosclerosis","Aterosclerosi cerebrale",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I70","I70","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.6","Atherosclerosis","Aterosclerosi",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I70.0","I70.0","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.6","Atherosclerosis of aorta","Aterosclerosi dell'aorta",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I70.2","I70.2","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.6","Atherosclerosis of arteries of extremities","Aterosclerosi delle arterie degli arti",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I70.8","I70.8","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.6","Atherosclerosis of other arteries","Aoerosclerosi di altre arterie",3
"https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/malattia_ICDX/I71","I71","https://w3id.org/italia/controlled-vocabulary/work-accident/ised/adm_serv/classificazione_ICDX/categoria_ICDX/IX.6","Aortic aneurysm and dissection","Aneurisma e dissezione dell'aorta",3
