url,id,parent,label_it,label_en,level
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F48.0,F48.0,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F48,Nevrastenia,Neurasthenia,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F50,F50,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/V.6,Disturbi dell'alimentazione,Eating disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F60,F60,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/V.7,Disturbi di personalità specifici,Specific personality disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F61,F61,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/V.7,Altri disturbi di personalità e forme miste,Mixed and other personality disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F62,F62,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/V.7,Modificazioni durature di personalità non attribuibili a danno o malattia cerebrale,"Enduring personality changes, not attributable to brain damage and disease",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/F68,F68,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/V.7,Altri disturbi della personalità e del comportamento nell'adulto,Other disorders of adult personality and behaviour,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G00.2,G00.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.1,Meningite da streptococco,Streptococcal meningitis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G01,G01,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.1,Meningite in malattie batteriche classificate altrove,Meningitis in bacterial diseases classified elsewhere,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G20,G20,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.2,Morbo di Parkinson,Parkinson disease,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G21,G21,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.2,Parkinsonismo secondario,Secondary parkinsonism,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G25.2,G25.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.2,Altre forme specificate di tremore,Other specified forms of tremor,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G30,G30,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.3,Malattia di Alzheimer,Alzheimer disease,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G32,G32,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.3,Altre malattie degenerative del sistema nervoso in malattie classificate altrove,Other degenerative disorders of nervous system in diseases classified elsewhere,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G35,G35,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.4,Sclerosi multipla,G35 Multiple sclerosis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G37,G37,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.4,Altre malattie demielinizzanti del sistema nervoso centrale,Other demyelinating diseases of central nervous system,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G40.1,G40.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5,"Epilessia e sindromi epilettiche sintomatiche, definite per localizzazione (focale (i)) (parziale(i)), con crisi parziali semplici",Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G44.1,G44.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5,Cefalea vasomotoria non classificata altrove,"Vascular headache, not elsewhere classified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G44.3,G44.3,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5,Cefalea cronica post-traumatica,Chronic post-traumatic headache,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G47,G47,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.5,Disturbi del sonno,Sleep disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G54.0,G54.0,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Disturbi del plesso brachiale,Brachial plexus disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G54.1,G54.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Disturbi del plesso lombosacrale,Lumbosacral plexus disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G54.2,G54.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Disturbi delle radici cervicali non classificati altrove,"Cervical root disorders, not elsewhere classified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G54.8,G54.8,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Altri disturbi dei plessi e delle radici nervose,Other nerve root and plexus disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G55.1,G55.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Compressioni delle radici nervose e dei plessi in disturbi dei dischi intervertebrali (M50-M51+),Nerve root and plexus compressions in intervertebral disc disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G55.2,G55.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Compressioni delle radici nervose e dei plessi in spondilosi (M47.+),Nerve root and plexus compressions in spondylosis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56,G56,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Mononeuropatie dell'arto superiore,Mononeuropathies of upper limb,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56.0,G56.0,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56,Sindrome del tunnel carpale,Carpal tunnel syndrome,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56.1,G56.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56,Altre lesioni del nervo mediano,Other lesions of median nerve,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56.2,G56.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56,Lesione del nervo ulnare,Lesion of ulnar nerve,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56.3,G56.3,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G56,Lesione del nervo radiale,Lesion of radial nerve,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G57.5,G57.5,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.6,Sindrome del tunnel tarsale,Tarsal tunnel syndrome,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G62.2,G62.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.7,Polineuropatia da altri agenti tossici,Polyneuropathy due to other toxic agents,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G62.9,G62.9,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.7,Polineuropatia non specificata,"Polyneuropathy, unspecified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G63.2,G63.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.7,Polineuropatia diabetica,Diabetic polyneuropathy,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G72,G72,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.8,Altre miopatie,Other myopathies,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G72.2,G72.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G72,Miopatia da altri agenti tossici,Myopathy due to other toxic agents,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/G92,G92,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VI.9,Encefalopatia tossica,Toxic encephalopathy,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10,H10,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1,Congiuntivite,Conjunctivitis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10.1,H10.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10,Congiuntivite atopica acuta,Acute atopic conjunctivitis,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10.4,H10.4,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10,Congiuntivite cronica,Chronic conjunctivitis,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10.5,H10.5,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H10,Blefarocongiuntivite,Blepharoconjunctivitis,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H11.3,H11.3,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.1,Emorragia congiuntivale,Conjunctival haemorrhage,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H16,H16,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.2,Cheratite,Keratitis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H16.0,H16.0,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H16,Ulcera corneale,Corneal ulcer,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H16.2,H16.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H16,Cheratocongiuntivite,Keratoconjunctivitis,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H18.9,H18.9,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.2,Disturbo della cornea non specificato,"Disorder of cornea, unspecified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H26.9,H26.9,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.3,Altra cataratta non specificata,"Cataract, unspecified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H35.9,H35.9,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.4,Disturbo retinico non specificato,"Retinal disorder, unspecified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H40,H40,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.5,Glaucoma,Glaucoma,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H43.3,H43.3,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.6,Altre opacità del corpo vitreo,Other vitreous opacities,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H46,H46,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.7,Neurite ottica,Optic neuritis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H53.2,H53.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.8,Diplopia,Diplopia,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H54,H54,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.8,Cecità e ipovisione,Visual impairment including blindness (binocular or monocular),3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H55,H55,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VII.9,Nistagmo ed altri movimenti irregolari degli occhi,Nystagmus and other irregular eye movements,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H72,H72,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.1,Perforazione della membrana timpanica,Perforation of tympanic membrane,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H80,H80,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2,Otosclerosi,Otosclerosis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H81,H81,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2,Disturbi della funzione vestibolare,Disorders of vestibular function,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H83.0,H83.0,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2,Labirintite,Labyrinthitis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H83.3,H83.3,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.2,"Effetti del rumore sull'orecchio interno - ipoacusia da rumore, trauma acustico",Noise effects on inner ear,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90,H90,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3,Sordità da difetto di trasmissione e/o neurosensoriale,Conductive and sensorineural hearing loss,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90.1,H90.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90,Sordità monolaterale da difetto di trasmissione con mantenimento della funzione uditiva controlaterale,"Conductive hearing loss, unilateral with unrestricted hearing on the contralateral side",4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90.3,H90.3,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90,Sordità neurosensoriale bilaterale,"Sensorineural hearing loss, bilateral",4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90.4,H90.4,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90,Sordità neurosensoriale monolaterale con mantenimento della finzione uditiva contro laterale,"Sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side",4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90.6,H90.6,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H90,Sordità bilaterale mista trasmissiva e neurosensoriale,"Mixed conductive and sensorineural hearing loss, bilateral",4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H91.0,H91.0,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3,Perdita uditiva da ototossicità,Ototoxic hearing loss,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/H91.1,H91.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/VIII.3,Presbiacusia,Presbycusis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I10,I10,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1,Ipertensione essenziale (primitiva),Essential (primary) hypertension,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I11,I11,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1,Cardiopatia ipertensiva,Hypertensive heart disease,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I12,I12,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1,Malattia renale ipertensiva,Hypertensive renal disease,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I12.9,I12.9,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I12,Malattia renale ipertensiva senza insufficienza renale,Hypertensive renal disease without renal failure,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I13,I13,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1,Malattia ipertensiva cardiaca e renale,Hypertensive heart and renal disease,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I15,I15,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.1,Ipertensione secondaria,Secondary hypertension,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I20,I20,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2,Angina pectoris,Angina pectoris,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I21,I21,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2,Infarto miocardico acuto,Acute myocardial infarction,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I22,I22,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2,Infarto miocardico recidivante,Subsequent myocardial infarction,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I24,I24,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2,Altre cardiopatie ischemiche acute,Other acute ischaemic heart diseases,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25,I25,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.2,Cardiopatia ischemica cronica,Chronic ischaemic heart disease,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25.1,I25.1,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25,Cardiopatia aterosclerotica,Atherosclerotic heart disease,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25.2,I25.2,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25,Infarto miocardico pregresso,Old myocardial infarction,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25.5,I25.5,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I25,Cardiomiopatia ischemica,Ischaemic cardiomyopathy,4
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I26,I26,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.3,Embolia polmonare,Pulmonary embolism,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I27,I27,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.3,Altre forme di cuore polmonare,Other pulmonary heart diseases,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I30,I30,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Pericardite acuta,Acute pericarditis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I31,I31,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Altre malattie del pericardio,Other diseases of pericardium,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I33,I33,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Endocardite acuta e subacuta,Acute and subacute endocarditis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I34,I34,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Disturbi non reumatici della valvola mitralica,Nonrheumatic mitral valve disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I35,I35,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Disturbi non reumatici della valvola aortica,Nonrheumatic aortic valve disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I36,I36,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Disturbi non reumatici della (valvola) tricuspide,Nonrheumatic tricuspid valve disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I37,I37,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Disturbi della valvola polmonare,Pulmonary valve disorders,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I40,I40,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Miocardite acuta,Acute myocarditis,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I42,I42,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Cardiomiopatie,Cardiomyopathy,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I50,I50,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Insufficienza cardiaca,Heart failure,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I51.4,I51.4,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.4,Miocardite non specificata,"Myocarditis, unspecified",3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I60,I60,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5,Emorragia subaracnoidea,Subarachnoid haemorrhage,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I61,I61,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5,Emorragia intracerebrale,Intracerebral haemorrhage,3
https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/malattia_ICDX/I63,I63,https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/classificazione_ICDX/categoria_ICDX/IX.5,Infarto cerebrale,Cerebral infarction,3
